score_id,instruction_id,student_id,final_score,final_score_4,academic_rank,is_practice,last_modified_date,etl_date
20791,1413,22653431,6.5,2.5,C+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20792,1413,22721621,7.3,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20793,1413,22656171,8.1,3.5,B+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20794,1413,22685561,7.8,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20795,1413,22642071,7.7,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20796,1413,22689381,7.4,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20797,1413,22644751,7.6,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20798,1413,22733091,7.1,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20799,1413,22658341,7.9,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20800,1413,22647011,7.9,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20801,1413,22665691,7.7,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20802,1413,22643511,7.5,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20803,1413,22685651,7.9,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20804,1413,22719241,7.0,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20805,1413,22695701,7.4,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20806,1413,22638531,7.5,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20807,1413,22684181,8.1,3.5,B+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20808,1413,22667231,6.6,2.5,C+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20809,1413,22661791,6.6,2.5,C+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20810,1413,22662391,7.3,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20811,1413,22685841,8.1,3.5,B+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20812,1413,22665961,8.0,3.5,B+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20813,1413,22710261,7.5,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20814,1413,22728001,7.8,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20815,1413,20056951,7.2,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20816,1413,22655141,8.7,3.8,A,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20817,1413,22649011,6.2,2.0,C,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20818,1413,22641631,6.7,2.5,C+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20819,1413,22689931,7.0,3.0,B,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20820,1413,22664351,8.0,3.5,B+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20821,1413,22653421,6.8,2.5,C+,False,2022-12-08 00:00:00.000000,2022-12-15 00:00:00.000000
20822,1414,22632311,7.4,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20823,1414,22710261,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20824,1414,22685611,7.6,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20825,1414,22645001,7.0,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20826,1414,22716321,8.2,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20827,1414,22667231,6.9,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20828,1414,22665691,8.0,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20829,1414,22685251,8.0,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20830,1414,22653431,6.5,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20831,1414,22676511,7.4,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20832,1414,22705971,7.2,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20833,1414,22643511,8.3,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20834,1414,22635801,7.5,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20835,1414,22640511,7.6,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20836,1414,22724071,7.8,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20837,1414,22685841,7.8,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20838,1414,22641631,6.7,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20839,1414,22653421,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20840,1414,22658441,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20841,1414,22721621,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20842,1414,22638531,7.4,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20843,1414,22678881,7.2,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20844,1414,22636801,7.1,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20845,1414,22708841,7.6,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20846,1414,22697051,8.0,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20847,1414,22673181,7.8,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20848,1414,22687721,8.8,3.8,A,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20849,1414,20030031,6.7,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20850,1414,20120721,8.8,3.8,A,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20851,1414,22649011,7.5,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20852,1414,22655141,8.1,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20853,1414,22661791,7.0,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20854,1414,22665711,7.1,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20855,1414,22645671,7.5,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20856,1414,22681791,7.0,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20857,1414,22650601,7.1,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20858,1414,22677351,8.4,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20859,1414,22685561,7.2,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20860,1414,22632561,7.7,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20861,1414,20074861,7.7,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20862,1414,22641171,7.7,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20863,1414,22695701,7.6,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20864,1414,22656171,8.0,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20865,1414,22719231,7.4,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20866,1414,22733091,6.9,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20867,1414,22689381,8.2,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20868,1414,22642961,6.8,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20869,1414,22703861,6.7,2.5,C+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20870,1414,22672481,7.2,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20871,1414,22652671,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20872,1414,22689931,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20873,1414,22671851,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20874,1414,22665961,8.8,3.8,A,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20875,1414,22662391,7.2,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20876,1414,22684251,7.4,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20877,1414,22656001,8.2,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20878,1414,22707221,8.2,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20879,1414,22659731,7.7,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20880,1414,22642231,8.0,3.5,B+,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20881,1414,22664351,7.7,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20882,1414,22685651,7.9,3.0,B,False,2022-12-06 00:00:00.000000,2022-12-13 00:00:00.000000
20883,1415,22665711,7.5,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20884,1415,22662391,8.5,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20885,1415,22719241,8.6,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20886,1415,22708841,7.6,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20887,1415,20056951,8.9,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20888,1415,22642231,7.3,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20889,1415,22672481,7.7,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20890,1415,22671851,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20891,1415,22659731,9.4,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20892,1415,22650601,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20893,1415,22645001,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20894,1415,22635801,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20895,1415,22684251,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20896,1415,22641171,7.8,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20897,1415,22636801,9.4,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20898,1415,20030031,7.6,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20899,1415,22644751,7.7,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20900,1415,22728001,7.8,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20901,1415,22681791,9.1,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20902,1415,20074861,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20903,1415,22685251,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20904,1415,20120721,8.1,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20905,1415,22685841,7.7,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20906,1415,22656001,7.9,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20907,1415,22685651,8.8,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20908,1415,22638531,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20909,1415,22677351,8.1,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20910,1415,22664351,7.9,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20911,1415,22710261,8.5,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20912,1415,22685611,8.9,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20913,1415,22733091,8.1,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20914,1415,22632561,7.6,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20915,1415,22689931,8.7,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20916,1415,22641631,7.6,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20917,1415,22656171,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20918,1415,22689381,7.7,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20919,1415,22653421,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20920,1415,22652671,8.9,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20921,1415,22647011,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20922,1415,22715721,7.9,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20923,1415,22673181,7.8,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20924,1415,22640511,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20925,1415,22648801,7.1,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20926,1415,22632311,7.6,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20927,1415,22643511,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20928,1415,22667231,8.2,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20929,1415,22658441,7.3,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20930,1415,22642071,8.2,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20931,1415,22649011,9.4,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20932,1415,22658341,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20933,1415,22665961,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20934,1415,22703861,9.1,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20935,1415,22716321,9.0,4.0,A+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20936,1415,22676511,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20937,1415,22705971,7.9,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20938,1415,22707221,8.1,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20939,1415,22645671,7.7,3.0,B,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20940,1415,22684181,8.0,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20941,1415,22721621,8.7,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20942,1415,22661791,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20943,1415,22678881,8.2,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20944,1415,22685561,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20945,1415,22653431,8.6,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20946,1415,22665691,8.7,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20947,1415,22642961,8.5,3.8,A,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20948,1415,22687721,8.3,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20949,1415,22719231,8.4,3.5,B+,False,2022-12-12 00:00:00.000000,2022-12-19 00:00:00.000000
20950,1416,22641171,6.5,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20951,1416,20056951,5.7,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20952,1416,22733091,7.4,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20953,1416,22705971,7.2,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20954,1416,22721621,8.2,3.5,B+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20955,1416,22715721,7.1,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20956,1416,22676511,7.6,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20957,1416,22640511,6.4,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20958,1416,22656001,6.4,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20959,1416,22659731,7.7,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20960,1416,22636801,6.4,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20961,1416,22645001,7.1,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20962,1416,22673181,6.4,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20963,1416,22632561,6.3,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20964,1416,22661791,6.8,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20965,1416,22638531,5.9,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20966,1416,22687721,7.0,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20967,1416,22716321,7.7,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20968,1416,22685611,6.9,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20969,1416,22635801,6.5,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20970,1416,22728001,6.9,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20971,1416,22695701,7.8,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20972,1416,22689381,6.6,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20973,1416,22665711,7.3,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20974,1416,22719241,7.0,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20975,1416,22642961,7.2,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20976,1416,22707221,6.5,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20977,1416,22697051,6.0,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20978,1416,22689931,7.5,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20979,1416,22708841,7.1,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20980,1416,22678881,7.3,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20981,1416,20074861,6.9,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20982,1416,22671851,7.5,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20983,1416,22642071,6.2,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20984,1416,22665961,7.3,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20985,1416,22685841,7.5,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20986,1416,22653431,6.7,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20987,1416,22719231,8.2,3.5,B+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20988,1416,22656171,6.6,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20989,1416,22644751,6.9,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20990,1416,22681791,7.7,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20991,1416,22658441,6.9,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20992,1416,22652671,6.5,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20993,1416,22650601,6.1,2.0,C,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20994,1416,22685561,7.0,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20995,1416,20030031,6.6,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20996,1416,22710261,7.1,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20997,1416,22665691,6.5,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20998,1416,22643511,7.5,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
20999,1416,22685251,7.8,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21000,1416,22649011,7.0,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21001,1416,22641631,7.1,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21002,1416,22645671,7.5,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21003,1416,22664351,6.7,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21004,1416,22672481,7.2,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21005,1416,22662391,6.6,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21006,1416,22647011,8.2,3.5,B+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21007,1416,22655141,6.6,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21008,1416,22724071,7.2,3.0,B,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
21009,1416,22667231,6.8,2.5,C+,False,2022-12-03 00:00:00.000000,2022-12-10 00:00:00.000000
