instruction_id,program_semester_id,course_id,class_id,is_required,num_student,num_pass_student,num_fail_student,avg_final_score,instruction_status,instruction_allocate,instruction_time_start,instruction_time_end,last_modified_date,etl_date
1466,K18DS_2,147072,48,True,0,0,0,,cannot_open,2022-12-19,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1467,K18DS_2,147072,80,True,0,0,0,,cannot_open,2022-12-28,2023-01-15,,2023-05-22 00:00:00.000000,2023-05-29 00:00:00.000000
1468,K18DS_2,147072,187,True,0,0,0,,cannot_open,2022-12-28,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1469,K18DS_2,147070,324,True,0,0,0,,cannot_open,2022-12-25,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1470,K18DS_2,147070,296,True,0,0,0,,cannot_open,2022-12-24,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1471,K18DS_2,147070,132,True,0,0,0,,cannot_open,2022-12-20,2023-01-03,,2023-05-10 00:00:00.000000,2023-05-17 00:00:00.000000
1472,K18DS_2,147070,160,True,0,0,0,,cannot_open,2022-12-20,2023-01-06,,2023-05-13 00:00:00.000000,2023-05-20 00:00:00.000000
1473,K18DS_2,147070,42,True,0,0,0,,cannot_open,2022-12-31,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1474,K18DS_2,147069,102,True,0,0,0,,cannot_open,2022-12-18,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1475,K18DS_2,147069,113,True,0,0,0,,cannot_open,2022-12-24,2023-01-14,,2023-05-21 00:00:00.000000,2023-05-28 00:00:00.000000
1476,K18DS_2,147069,253,True,0,0,0,,cannot_open,2022-12-24,2023-01-11,,2023-05-18 00:00:00.000000,2023-05-25 00:00:00.000000
1477,K18DS_2,147069,326,True,0,0,0,,cannot_open,2022-12-24,2023-01-13,,2023-05-20 00:00:00.000000,2023-05-27 00:00:00.000000
1478,K18DS_2,147069,247,True,0,0,0,,cannot_open,2022-12-23,2023-01-01,,2023-05-08 00:00:00.000000,2023-05-15 00:00:00.000000
1479,K18DS_2,147069,200,True,0,0,0,,cannot_open,2023-01-01,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1480,K18DS_2,147069,129,True,0,0,0,,cannot_open,2022-12-27,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1481,K18DS_2,147071,227,True,0,0,0,,cannot_open,2022-12-28,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1482,K18DS_2,147071,142,True,0,0,0,,cannot_open,2022-12-24,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1483,K18DS_2,147071,324,True,0,0,0,,cannot_open,2022-12-23,2023-01-01,,2023-05-08 00:00:00.000000,2023-05-15 00:00:00.000000
1484,K18DS_2,147071,331,True,0,0,0,,cannot_open,2022-12-18,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1485,K18DS_2,147071,47,True,0,0,0,,cannot_open,2022-12-30,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1486,K18DS_2,147073,29,True,0,0,0,,cannot_open,2022-12-27,2023-01-02,,2023-05-09 00:00:00.000000,2023-05-16 00:00:00.000000
1487,K18DS_2,147073,16,True,0,0,0,,cannot_open,2023-01-01,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1488,K18DS_2,147073,67,True,0,0,0,,cannot_open,2022-12-30,2023-01-13,,2023-05-20 00:00:00.000000,2023-05-27 00:00:00.000000
1489,K18DS_2,147073,7,True,0,0,0,,cannot_open,2022-12-21,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1490,K18DS_2,147073,31,True,0,0,0,,cannot_open,2022-12-18,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1491,K18DS_2,147073,52,True,0,0,0,,cannot_open,2022-12-24,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1492,K18DS_2,147073,75,True,0,0,0,,cannot_open,2022-12-20,2023-01-07,,2023-05-14 00:00:00.000000,2023-05-21 00:00:00.000000
1493,K18DS_2,147074,1,True,0,0,0,,cannot_open,2022-12-19,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1494,K18DS_2,147074,25,True,0,0,0,,cannot_open,2022-12-22,2023-01-02,,2023-05-09 00:00:00.000000,2023-05-16 00:00:00.000000
1495,K18DS_2,147074,34,True,0,0,0,,cannot_open,2022-12-24,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1496,K18DS_2,147074,76,True,0,0,0,,cannot_open,2022-12-25,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1497,K18DS_2,147074,3,True,0,0,0,,cannot_open,2022-12-22,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1498,K18DS_2,147074,14,True,0,0,0,,cannot_open,2022-12-19,2023-01-07,,2023-05-14 00:00:00.000000,2023-05-21 00:00:00.000000
1499,K18DS_2,147074,60,True,0,0,0,,cannot_open,2022-12-20,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1500,K18DS_2,147075,35,False,0,0,0,,cannot_open,2022-12-23,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1501,K18DS_2,147075,5,False,0,0,0,,cannot_open,2022-12-22,2023-01-03,,2023-05-10 00:00:00.000000,2023-05-17 00:00:00.000000
1502,K18DS_2,147075,10,False,0,0,0,,cannot_open,2022-12-24,2023-01-15,,2023-05-22 00:00:00.000000,2023-05-29 00:00:00.000000
1503,K18DS_2,147075,13,False,0,0,0,,cannot_open,2022-12-29,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1504,K18DS_2,147075,69,False,0,0,0,,cannot_open,2022-12-25,2023-01-01,,2023-05-08 00:00:00.000000,2023-05-15 00:00:00.000000
1505,K18DS_2,147075,75,False,0,0,0,,cannot_open,2022-12-21,2023-01-01,,2023-05-08 00:00:00.000000,2023-05-15 00:00:00.000000
1506,K18DS_2,147075,63,False,0,0,0,,cannot_open,2022-12-27,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1507,K18DS_2,147079,51,False,0,0,0,,cannot_open,2022-12-24,2023-01-10,,2023-05-17 00:00:00.000000,2023-05-24 00:00:00.000000
1508,K18DS_2,147079,67,False,0,0,0,,cannot_open,2022-12-27,2023-01-15,,2023-05-22 00:00:00.000000,2023-05-29 00:00:00.000000
1509,K18DS_2,147079,12,False,0,0,0,,cannot_open,2022-12-27,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1510,K18DS_2,147079,72,False,0,0,0,,cannot_open,2022-12-30,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1511,K18DS_2,147079,39,False,0,0,0,,cannot_open,2022-12-31,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1512,K18DS_2,147079,12,False,0,0,0,,cannot_open,2022-12-22,2023-01-07,,2023-05-14 00:00:00.000000,2023-05-21 00:00:00.000000
1513,K18DS_2,147079,16,False,0,0,0,,cannot_open,2022-12-25,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1514,K18DS_2,147076,32,False,0,0,0,,cannot_open,2022-12-21,2023-01-11,,2023-05-18 00:00:00.000000,2023-05-25 00:00:00.000000
1515,K18DS_2,147076,58,False,0,0,0,,cannot_open,2022-12-31,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1516,K18DS_2,147076,57,False,0,0,0,,cannot_open,2022-12-29,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1517,K18DS_2,147076,75,False,0,0,0,,cannot_open,2022-12-28,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1518,K18DS_2,147076,52,False,0,0,0,,cannot_open,2022-12-22,2023-01-12,,2023-05-19 00:00:00.000000,2023-05-26 00:00:00.000000
1519,K18DS_2,147077,8,False,0,0,0,,cannot_open,2022-12-21,2023-01-08,,2023-05-15 00:00:00.000000,2023-05-22 00:00:00.000000
1520,K18DS_2,147077,38,False,0,0,0,,cannot_open,2022-12-18,2023-01-01,,2023-05-08 00:00:00.000000,2023-05-15 00:00:00.000000
1521,K18DS_2,147077,30,False,0,0,0,,cannot_open,2022-12-21,2023-01-11,,2023-05-18 00:00:00.000000,2023-05-25 00:00:00.000000
1522,K18DS_2,147077,71,False,67,67,0,7.6,completed,2022-12-20,2023-01-06,2023-05-06,2023-05-13 00:00:00.000000,2023-05-20 00:00:00.000000
1523,K18DS_2,147077,3,False,0,0,0,,cannot_open,2022-12-22,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1524,K18DS_2,147077,20,False,0,0,0,,cannot_open,2022-12-24,2023-01-11,,2023-05-18 00:00:00.000000,2023-05-25 00:00:00.000000
1525,K18DS_2,153932,1,False,0,0,0,,cannot_open,2022-12-24,2023-01-02,,2023-05-09 00:00:00.000000,2023-05-16 00:00:00.000000
1526,K18DS_2,153932,11,False,0,0,0,,cannot_open,2022-12-24,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1527,K18DS_2,153932,1,False,0,0,0,,cannot_open,2022-12-28,2023-01-04,,2023-05-11 00:00:00.000000,2023-05-18 00:00:00.000000
1528,K18DS_2,153932,69,False,0,0,0,,cannot_open,2022-12-23,2023-01-05,,2023-05-12 00:00:00.000000,2023-05-19 00:00:00.000000
1529,K18DS_2,153932,65,False,0,0,0,,cannot_open,2022-12-31,2023-01-03,,2023-05-10 00:00:00.000000,2023-05-17 00:00:00.000000
1530,K18DS_3,147104,59,True,67,67,0,7.8,completed,2023-07-27,2023-08-14,2023-12-12,2023-12-19 00:00:00.000000,2023-12-26 00:00:00.000000
1531,K18DS_3,147104,40,True,60,60,0,9.5,completed,2023-07-29,2023-08-04,2023-12-02,2023-12-09 00:00:00.000000,2023-12-16 00:00:00.000000
1532,K18DS_3,147104,2,True,66,66,0,8.0,completed,2023-07-26,2023-08-05,2023-12-03,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1533,K18DS_3,147104,64,True,62,62,0,7.6,completed,2023-07-21,2023-08-02,2023-11-30,2023-12-07 00:00:00.000000,2023-12-14 00:00:00.000000
1534,K18DS_3,147104,5,True,64,64,0,9.6,completed,2023-07-29,2023-08-13,2023-12-11,2023-12-18 00:00:00.000000,2023-12-25 00:00:00.000000
1535,K18DS_3,147104,22,True,67,67,0,7.2,completed,2023-07-26,2023-08-12,2023-12-10,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1536,K18DS_3,147103,338,True,0,0,0,,cannot_open,2023-07-20,2023-08-10,,2023-12-15 00:00:00.000000,2023-12-22 00:00:00.000000
1537,K18DS_3,147103,94,True,0,0,0,,cannot_open,2023-07-18,2023-08-07,,2023-12-12 00:00:00.000000,2023-12-19 00:00:00.000000
1538,K18DS_3,147103,351,True,0,0,0,,cannot_open,2023-07-24,2023-08-08,,2023-12-13 00:00:00.000000,2023-12-20 00:00:00.000000
1539,K18DS_3,147103,287,True,0,0,0,,cannot_open,2023-07-30,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1540,K18DS_3,147103,168,True,0,0,0,,cannot_open,2023-07-23,2023-08-05,,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1541,K18DS_3,147103,221,True,0,0,0,,cannot_open,2023-08-01,2023-08-12,,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1542,K18DS_3,147103,262,True,0,0,0,,cannot_open,2023-07-22,2023-08-05,,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1543,K18DS_3,147102,188,True,0,0,0,,cannot_open,2023-07-28,2023-08-14,,2023-12-19 00:00:00.000000,2023-12-26 00:00:00.000000
1544,K18DS_3,147102,217,True,0,0,0,,cannot_open,2023-07-26,2023-08-11,,2023-12-16 00:00:00.000000,2023-12-23 00:00:00.000000
1545,K18DS_3,147102,304,True,0,0,0,,cannot_open,2023-08-01,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1546,K18DS_3,147102,48,True,0,0,0,,cannot_open,2023-07-22,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1547,K18DS_3,147102,83,True,0,0,0,,cannot_open,2023-07-30,2023-08-05,,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1548,K18DS_3,147102,356,True,0,0,0,,cannot_open,2023-07-25,2023-08-12,,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1549,K18DS_3,147106,75,True,0,0,0,,cannot_open,2023-07-29,2023-08-10,,2023-12-15 00:00:00.000000,2023-12-22 00:00:00.000000
1550,K18DS_3,147106,72,True,0,0,0,,cannot_open,2023-08-01,2023-08-14,,2023-12-19 00:00:00.000000,2023-12-26 00:00:00.000000
1551,K18DS_3,147106,40,True,0,0,0,,cannot_open,2023-07-27,2023-08-01,,2023-12-06 00:00:00.000000,2023-12-13 00:00:00.000000
1552,K18DS_3,147106,67,True,0,0,0,,cannot_open,2023-07-20,2023-08-02,,2023-12-07 00:00:00.000000,2023-12-14 00:00:00.000000
1553,K18DS_3,147106,75,True,0,0,0,,cannot_open,2023-07-20,2023-08-14,,2023-12-19 00:00:00.000000,2023-12-26 00:00:00.000000
1554,K18DS_3,147106,39,True,0,0,0,,cannot_open,2023-07-21,2023-08-05,,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1555,K18DS_3,147106,67,True,0,0,0,,cannot_open,2023-07-26,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1556,K18DS_3,147101,198,True,0,0,0,,cannot_open,2023-07-24,2023-08-05,,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1557,K18DS_3,147101,329,True,0,0,0,,cannot_open,2023-07-22,2023-08-13,,2023-12-18 00:00:00.000000,2023-12-25 00:00:00.000000
1558,K18DS_3,147101,348,True,0,0,0,,cannot_open,2023-07-20,2023-08-15,,2023-12-20 00:00:00.000000,2023-12-27 00:00:00.000000
1559,K18DS_3,147101,281,True,0,0,0,,cannot_open,2023-07-29,2023-08-01,,2023-12-06 00:00:00.000000,2023-12-13 00:00:00.000000
1560,K18DS_3,147101,266,True,0,0,0,,cannot_open,2023-07-24,2023-08-04,,2023-12-09 00:00:00.000000,2023-12-16 00:00:00.000000
1561,K18DS_3,147105,6,True,0,0,0,,cannot_open,2023-07-29,2023-08-12,,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1562,K18DS_3,147105,69,True,0,0,0,,cannot_open,2023-08-01,2023-08-07,,2023-12-12 00:00:00.000000,2023-12-19 00:00:00.000000
1563,K18DS_3,147105,35,True,0,0,0,,cannot_open,2023-07-21,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1564,K18DS_3,147105,72,True,0,0,0,,cannot_open,2023-07-29,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1565,K18DS_3,147105,65,True,0,0,0,,cannot_open,2023-07-18,2023-08-04,,2023-12-09 00:00:00.000000,2023-12-16 00:00:00.000000
1566,K18DS_3,147105,53,True,0,0,0,,cannot_open,2023-07-18,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1567,K18DS_3,147105,29,True,0,0,0,,cannot_open,2023-07-31,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1568,K18DS_3,154046,66,False,0,0,0,,cannot_open,2023-07-19,2023-08-15,,2023-12-20 00:00:00.000000,2023-12-27 00:00:00.000000
1569,K18DS_3,154046,8,False,0,0,0,,cannot_open,2023-07-26,2023-08-11,,2023-12-16 00:00:00.000000,2023-12-23 00:00:00.000000
1570,K18DS_3,154046,38,False,0,0,0,,cannot_open,2023-07-28,2023-08-13,,2023-12-18 00:00:00.000000,2023-12-25 00:00:00.000000
1571,K18DS_3,154046,59,False,0,0,0,,cannot_open,2023-07-27,2023-08-07,,2023-12-12 00:00:00.000000,2023-12-19 00:00:00.000000
1572,K18DS_3,154046,30,False,0,0,0,,cannot_open,2023-07-23,2023-08-11,,2023-12-16 00:00:00.000000,2023-12-23 00:00:00.000000
1573,K18DS_3,147111,222,False,0,0,0,,cannot_open,2023-07-25,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1574,K18DS_3,147111,225,False,0,0,0,,cannot_open,2023-07-22,2023-08-13,,2023-12-18 00:00:00.000000,2023-12-25 00:00:00.000000
1575,K18DS_3,147111,116,False,0,0,0,,cannot_open,2023-07-31,2023-08-01,,2023-12-06 00:00:00.000000,2023-12-13 00:00:00.000000
1576,K18DS_3,147111,239,False,0,0,0,,cannot_open,2023-07-19,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1577,K18DS_3,147111,93,False,0,0,0,,cannot_open,2023-08-01,2023-08-13,,2023-12-18 00:00:00.000000,2023-12-25 00:00:00.000000
1578,K18DS_3,147110,252,False,0,0,0,,cannot_open,2023-07-29,2023-08-02,,2023-12-07 00:00:00.000000,2023-12-14 00:00:00.000000
1579,K18DS_3,147110,109,False,0,0,0,,cannot_open,2023-07-24,2023-08-12,,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1580,K18DS_3,147110,305,False,0,0,0,,cannot_open,2023-07-22,2023-08-14,,2023-12-19 00:00:00.000000,2023-12-26 00:00:00.000000
1581,K18DS_3,147110,325,False,0,0,0,,cannot_open,2023-07-21,2023-08-06,,2023-12-11 00:00:00.000000,2023-12-18 00:00:00.000000
1582,K18DS_3,147110,230,False,0,0,0,,cannot_open,2023-07-20,2023-08-10,,2023-12-15 00:00:00.000000,2023-12-22 00:00:00.000000
1583,K18DS_3,147112,35,False,0,0,0,,cannot_open,2023-07-24,2023-08-12,,2023-12-17 00:00:00.000000,2023-12-24 00:00:00.000000
1584,K18DS_3,147112,26,False,67,67,0,9.4,completed,2023-08-01,2023-08-05,2023-12-03,2023-12-10 00:00:00.000000,2023-12-17 00:00:00.000000
1585,K18DS_3,147112,67,False,0,0,0,,cannot_open,2023-07-30,2023-08-04,,2023-12-09 00:00:00.000000,2023-12-16 00:00:00.000000
1586,K18DS_3,147112,50,False,0,0,0,,cannot_open,2023-07-20,2023-08-15,,2023-12-20 00:00:00.000000,2023-12-27 00:00:00.000000
1587,K18DS_3,147112,13,False,0,0,0,,cannot_open,2023-07-28,2023-08-03,,2023-12-08 00:00:00.000000,2023-12-15 00:00:00.000000
1588,K18DS_3,147112,37,False,0,0,0,,cannot_open,2023-07-24,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1589,K18DS_3,147108,12,False,0,0,0,,cannot_open,2023-08-01,2023-08-09,,2023-12-14 00:00:00.000000,2023-12-21 00:00:00.000000
1590,K18DS_3,147108,61,False,0,0,0,,cannot_open,2023-07-31,2023-08-08,,2023-12-13 00:00:00.000000,2023-12-20 00:00:00.000000
