student_id,enrollment_id,enrollment_time
19341011,2,2019-06-27 19:42:47
19340731,2,2019-07-04 16:04:13
19354041,2,2019-06-24 18:16:08
19347711,2,2019-06-23 21:04:33
19350031,2,2019-07-04 14:04:45
19351511,2,2019-06-25 11:36:45
19354761,2,2019-06-23 06:59:35
19334871,2,2019-06-24 01:02:39
19342551,2,2019-07-08 05:36:42
19336131,2,2019-06-25 12:00:30
19346881,2,2019-07-08 07:59:46
19352461,2,2019-07-15 04:17:38
19339351,2,2019-07-01 18:13:05
19336921,2,2019-07-16 06:35:46
19353541,2,2019-07-14 15:42:29
19338841,2,2019-07-16 05:20:44
19344041,2,2019-06-28 00:27:10
19333541,2,2019-07-15 12:51:03
19345371,2,2019-07-18 07:58:55
19334461,2,2019-06-23 03:35:46
19338351,2,2019-07-04 04:44:54
19342361,2,2019-07-11 01:27:46
19349611,2,2019-06-26 09:52:28
19344771,2,2019-07-14 03:03:03
19348481,2,2019-07-13 06:51:30
19337901,2,2019-06-24 12:42:19
19352631,2,2019-06-24 05:06:10
19353071,2,2019-07-15 13:53:58
19347861,2,2019-06-24 21:26:15
19352781,2,2019-07-05 09:53:48
19338781,2,2019-07-13 08:28:47
19352381,2,2019-07-09 07:07:35
19349741,2,2019-07-18 22:11:12
19338641,2,2019-06-26 09:12:28
19342661,2,2019-07-19 23:55:07
19334711,2,2019-06-27 10:55:35
19339881,2,2019-06-23 03:29:02
19349041,2,2019-06-25 19:10:40
19333571,2,2019-07-16 22:27:11
19340911,2,2019-07-02 16:33:24
19342601,2,2019-07-01 20:34:15
19340541,2,2019-07-02 07:13:10
19353121,2,2019-07-13 23:56:30
19349151,2,2019-06-25 01:32:30
19334771,2,2019-07-09 22:34:52
19345341,2,2019-07-04 20:09:24
19340031,2,2019-07-04 07:55:25
19335321,2,2019-07-19 16:36:29
19343301,2,2019-07-16 21:20:38
19352651,2,2019-07-19 04:50:43
19352551,2,2019-07-17 08:22:16
19335981,2,2019-06-29 05:58:58
19339811,2,2019-06-29 13:39:50
19337561,2,2019-07-11 19:26:37
19333781,2,2019-07-02 12:49:18
19352341,2,2019-07-15 09:16:19
19336661,3,2019-07-01 23:23:15
19339781,3,2019-07-08 03:29:05
19334041,3,2019-07-09 00:34:23
19339871,3,2019-07-24 07:58:05
19338111,3,2019-07-04 04:14:53
19337751,3,2019-07-02 17:59:09
19341011,3,2019-07-12 10:12:00
19349831,3,2019-07-11 23:26:35
19350191,3,2019-07-02 10:41:35
19334761,3,2019-07-18 08:44:49
19341351,3,2019-07-10 01:58:05
19348681,3,2019-07-21 04:44:39
19344091,3,2019-07-23 19:02:53
19353011,3,2019-07-18 01:47:11
19335031,3,2019-07-19 12:20:09
19352361,3,2019-07-15 01:45:13
19335331,3,2019-07-01 15:37:37
19343651,3,2019-06-30 20:39:48
19336181,3,2019-07-10 13:53:04
19350731,3,2019-07-13 23:34:34
19336131,3,2019-07-09 23:37:18
19338641,3,2019-07-18 09:07:56
19344641,3,2019-07-12 14:26:23
19348641,3,2019-07-06 16:17:35
19342611,3,2019-07-14 19:10:16
19347751,3,2019-07-26 12:34:23
19347561,3,2019-07-15 14:19:44
19348191,3,2019-07-22 14:09:28
19340911,3,2019-07-01 10:03:07
19347031,3,2019-07-02 22:22:02
19353541,3,2019-07-08 08:00:20
19353871,3,2019-07-26 13:47:24
19352721,3,2019-07-01 08:45:17
19339811,3,2019-07-18 13:13:16
19337561,3,2019-07-02 13:58:47
19352841,3,2019-07-20 03:22:35
19350981,3,2019-07-11 06:47:08
19347321,3,2019-07-09 14:04:45
19346921,3,2019-07-24 20:07:55
19349351,3,2019-07-25 14:31:09
19333541,3,2019-07-14 19:07:15
19343071,3,2019-07-16 03:27:49
19347711,3,2019-07-26 04:13:09
19333301,3,2019-07-24 23:48:02
19337671,3,2019-07-16 17:01:44
19351951,3,2019-07-01 07:13:42
19340211,3,2019-07-25 20:03:08
19348111,3,2019-07-16 02:11:12
19343111,3,2019-06-30 23:26:30
19352611,3,2019-07-01 06:25:31
19334981,3,2019-07-05 23:09:12
19353651,3,2019-07-25 00:52:28
19349181,3,2019-07-12 06:23:01
19335491,3,2019-07-26 09:16:55
19348741,3,2019-07-10 13:15:36
19353531,3,2019-07-01 13:12:17
19350221,3,2019-07-21 13:14:25
19339711,3,2019-07-15 02:57:14
19342781,3,2019-07-05 06:32:39
19347551,3,2019-07-22 08:49:08
19340221,3,2019-07-18 20:22:15
19338701,3,2019-07-02 07:47:50
19347861,3,2019-07-09 13:47:29
19334641,3,2019-07-09 08:10:19
19349741,3,2019-07-14 08:05:35
19353781,3,2019-07-06 00:38:18
19339651,3,2019-07-03 20:56:15
19345491,4,2019-07-25 19:51:59
19354531,4,2019-07-10 17:53:51
19342611,4,2019-07-24 02:21:36
19348681,4,2019-07-08 22:14:35
19334871,4,2019-07-23 08:40:58
19347231,4,2019-07-23 18:59:12
19348481,4,2019-07-24 16:29:33
19349651,4,2019-07-14 15:16:21
19351351,4,2019-07-08 22:22:22
19353301,4,2019-07-08 21:44:41
19336661,4,2019-07-06 09:23:25
19350081,4,2019-07-05 04:27:53
19341301,4,2019-07-25 16:20:09
19345861,4,2019-07-21 05:18:31
19340221,4,2019-07-19 01:13:32
19343121,4,2019-07-19 21:20:28
19345671,4,2019-07-10 19:53:21
19347851,4,2019-07-28 04:55:38
19341591,4,2019-07-10 20:41:21
19348191,4,2019-07-13 04:28:33
19336731,4,2019-07-06 06:58:27
19342411,4,2019-07-30 10:41:21
19349151,4,2019-07-20 09:54:49
19333571,4,2019-07-12 03:10:39
19336881,4,2019-07-21 12:36:08
19335981,4,2019-07-07 13:05:26
19347901,4,2019-07-12 09:27:14
19342651,4,2019-07-15 22:41:26
19349711,4,2019-07-28 08:05:52
19347921,4,2019-07-11 20:20:29
19339181,4,2019-07-19 01:57:06
19334041,4,2019-07-14 22:32:23
19352571,4,2019-07-11 04:24:50
19336131,4,2019-07-07 11:11:42
19353121,4,2019-07-29 21:41:06
19335321,4,2019-07-12 19:08:11
19352191,4,2019-07-27 16:33:12
19346261,4,2019-07-13 20:23:00
19335371,4,2019-07-11 03:28:55
19339031,4,2019-07-06 03:39:45
19337821,4,2019-07-24 06:21:09
19336921,4,2019-07-04 02:30:47
19337031,4,2019-07-21 16:02:52
19339041,4,2019-07-07 01:03:21
19349821,4,2019-07-21 19:59:36
19354641,4,2019-07-11 00:53:19
19339741,4,2019-07-15 01:05:51
19352631,4,2019-07-22 03:11:44
19349871,4,2019-07-12 15:44:44
19349831,4,2019-07-27 19:15:29
19353871,4,2019-07-27 06:06:26
19334461,4,2019-07-25 07:41:22
19339431,4,2019-07-26 09:09:55
19352651,4,2019-07-17 04:31:37
19347551,4,2019-07-28 06:04:35
19345371,4,2019-07-08 08:14:04
19342151,4,2019-07-10 01:57:17
19346131,4,2019-07-28 11:11:09
19346571,4,2019-07-17 07:46:32
19333821,4,2019-07-14 09:19:16
19347181,4,2019-07-05 18:53:01
19350611,4,2019-07-26 16:56:05
19350011,4,2019-07-17 22:21:25
19337861,4,2019-07-15 05:08:26
19347561,4,2019-07-16 07:53:05
19334451,4,2019-07-15 01:48:52
19337551,4,2019-07-30 18:40:52
19343831,4,2019-07-14 12:17:07
19347751,4,2019-07-21 22:26:47
19342191,4,2019-07-28 22:25:12
19353011,5,2019-07-19 05:30:05
19335621,5,2019-07-02 09:14:39
19350541,5,2019-06-30 17:40:39
19342341,5,2019-07-07 23:22:17
19349471,5,2019-07-13 17:45:12
19349181,5,2019-07-09 12:30:17
19334761,5,2019-07-02 21:19:05
19337371,5,2019-07-06 15:14:23
19342781,5,2019-07-05 02:09:26
19350951,5,2019-06-26 20:36:37
19352651,5,2019-06-27 02:54:58
19333821,5,2019-06-29 14:53:55
19340021,5,2019-07-19 11:57:16
19350011,5,2019-07-10 08:49:34
19339881,5,2019-06-28 14:39:14
19350211,5,2019-07-01 03:06:31
19343531,5,2019-07-14 17:23:55
19333551,5,2019-07-14 02:37:08
19351011,5,2019-07-15 07:18:06
19345241,5,2019-06-25 14:51:59
19352111,5,2019-06-23 11:59:37
19335371,5,2019-07-02 07:44:00
19340611,5,2019-07-03 18:24:26
19347321,5,2019-07-09 13:46:07
19351351,5,2019-06-30 16:12:35
19340951,5,2019-06-30 15:17:04
19340751,5,2019-07-11 11:28:47
19345621,5,2019-06-23 07:56:57
19340731,5,2019-07-11 11:19:45
19343301,5,2019-06-27 02:05:54
19345341,5,2019-07-05 10:03:33
19335171,5,2019-07-11 02:49:40
19337231,5,2019-07-08 21:57:31
19335031,5,2019-06-30 18:52:27
19341551,5,2019-07-04 06:44:38
19347851,5,2019-07-01 06:01:27
19352721,5,2019-07-13 09:29:43
19335981,5,2019-06-27 17:23:38
19354501,5,2019-07-10 10:30:20
19352191,5,2019-07-11 10:08:08
19340761,5,2019-07-03 14:54:20
19350901,5,2019-07-09 04:44:04
19354571,5,2019-07-03 02:19:58
19348741,5,2019-07-09 03:01:56
19350421,5,2019-06-23 03:37:18
19337331,5,2019-07-17 16:49:11
19337751,5,2019-07-09 07:29:34
19340011,5,2019-07-16 07:54:17
19347031,5,2019-07-10 16:21:40
19343551,5,2019-07-09 15:51:12
19346921,5,2019-07-02 08:37:16
19347471,5,2019-06-25 18:37:25
19345291,5,2019-07-05 22:30:30
19350191,5,2019-07-13 07:48:21
19342381,5,2019-07-10 07:02:23
19354041,5,2019-07-11 14:23:35
19343821,5,2019-07-15 19:36:08
19353301,5,2019-06-29 14:34:18
19335851,5,2019-07-09 02:45:51
19342661,5,2019-06-23 05:40:59
19339781,5,2019-07-14 16:47:16
19347671,5,2019-07-09 10:27:54
19345861,6,2019-07-14 17:14:38
19352611,6,2019-07-03 20:20:27
19337371,6,2019-07-03 08:19:44
19351351,6,2019-06-30 17:05:04
19349651,6,2019-06-29 08:37:59
19348951,6,2019-06-26 21:28:23
19340211,6,2019-07-14 02:32:35
19337931,6,2019-06-24 15:02:06
19333651,6,2019-07-02 22:05:43
19354641,6,2019-07-09 16:07:24
19346921,6,2019-07-13 08:52:10
19335241,6,2019-07-03 18:01:55
19348191,6,2019-07-12 09:53:52
19348351,6,2019-07-13 17:26:23
19350761,6,2019-06-27 01:10:35
19344571,6,2019-07-11 17:49:01
19336921,6,2019-07-12 13:16:03
19352191,6,2019-07-12 11:23:56
19339471,6,2019-07-08 16:06:43
19349741,6,2019-07-15 08:33:31
19334771,6,2019-07-01 05:16:12
19340031,6,2019-07-14 13:30:11
19334461,6,2019-06-26 08:05:36
19348781,6,2019-07-02 16:40:56
19349351,6,2019-07-01 14:11:27
19344501,6,2019-06-27 16:19:02
19336951,6,2019-07-13 02:37:18
19339811,6,2019-07-10 05:38:30
19333301,6,2019-07-08 08:42:51
19342781,6,2019-07-10 15:04:55
19351511,6,2019-06-29 19:39:58
19345491,6,2019-06-25 06:01:15
19339741,6,2019-07-09 18:41:24
19339881,6,2019-06-24 10:27:11
19348451,6,2019-07-10 06:35:58
19347031,6,2019-07-09 14:31:20
19345241,6,2019-06-22 19:22:56
19347231,6,2019-07-10 00:18:08
19339641,6,2019-07-05 15:51:09
19339711,6,2019-07-10 15:09:12
19337471,6,2019-07-13 23:13:23
19337711,6,2019-07-07 15:02:23
19353531,6,2019-06-29 21:14:49
19339821,6,2019-07-14 07:44:38
19336471,6,2019-07-03 11:37:42
19338481,6,2019-07-09 12:34:45
19344761,6,2019-07-14 09:24:30
19340521,6,2019-07-04 19:18:24
19343301,6,2019-07-04 19:09:44
19338741,6,2019-07-05 14:01:10
19340191,6,2019-07-07 15:51:18
19337821,6,2019-07-06 03:24:19
19353111,6,2019-07-09 20:35:23
19341301,6,2019-07-11 10:50:17
19337231,6,2019-06-23 07:14:11
19346951,6,2019-07-15 23:41:17
19333701,6,2019-06-26 03:26:41
19335341,6,2019-07-06 08:35:32
19352131,6,2019-06-24 10:49:24
19335671,6,2019-07-01 01:01:24
19351301,6,2019-07-13 16:34:49
19341591,6,2019-07-01 23:55:28
19347321,6,2019-06-23 01:50:46
19338111,6,2019-07-05 11:44:06
19346881,6,2019-06-23 06:54:11
19349181,6,2019-06-25 15:29:46
19338451,6,2019-07-15 07:28:30
19352991,7,2019-07-26 19:08:04
19335331,7,2019-07-22 05:48:20
19354501,7,2019-07-26 23:57:14
19349811,7,2019-07-03 09:43:51
19345621,7,2019-07-09 17:23:26
19346571,7,2019-07-10 18:14:46
19349031,7,2019-07-23 07:45:44
19349641,7,2019-07-03 03:54:55
19349151,7,2019-07-04 07:53:32
19343111,7,2019-07-25 08:43:04
19335621,7,2019-07-22 13:29:35
19353821,7,2019-07-07 10:16:30
19353651,7,2019-07-01 18:25:06
19335491,7,2019-07-19 04:59:32
19351011,7,2019-07-01 22:53:27
19349871,7,2019-07-15 03:38:43
19342651,7,2019-07-05 20:42:10
19354711,7,2019-07-14 23:07:58
19344981,7,2019-07-06 12:35:12
19350951,7,2019-07-06 09:38:10
19347561,7,2019-07-24 11:39:35
19354531,7,2019-07-04 17:33:16
19344711,7,2019-07-04 19:46:33
19349471,7,2019-07-26 17:56:46
19337861,7,2019-07-10 20:02:44
19333541,7,2019-07-01 15:54:14
19347181,7,2019-07-18 22:20:37
19340611,7,2019-07-26 08:30:03
19335031,7,2019-07-04 01:42:39
19347471,7,2019-07-15 11:43:35
19352361,7,2019-07-16 11:27:45
19346471,7,2019-07-02 23:50:00
19340191,7,2019-07-19 19:55:50
19354091,7,2019-07-22 19:59:59
19342551,7,2019-07-13 08:17:37
19339831,7,2019-07-07 12:03:35
19346541,7,2019-07-06 06:36:09
19342601,7,2019-07-13 11:21:41
19350221,7,2019-07-14 01:52:13
19338681,7,2019-07-11 22:38:18
19339041,7,2019-07-21 21:02:50
19342191,7,2019-07-08 22:12:56
19354451,7,2019-07-08 23:46:13
19354871,7,2019-07-06 17:56:10
19353011,7,2019-07-25 11:20:29
19350901,7,2019-07-26 15:28:23
19354461,7,2019-07-09 23:57:21
19344641,7,2019-07-14 13:24:24
19346271,7,2019-07-08 22:32:41
19339101,7,2019-07-17 08:16:27
19340421,7,2019-07-10 12:56:27
19346881,7,2019-07-04 15:38:12
19338481,7,2019-07-10 00:13:25
19345341,7,2019-07-24 19:13:41
19335291,7,2019-07-07 20:42:37
19333871,7,2019-07-18 10:40:48
19345031,7,2019-07-06 10:59:58
19340731,7,2019-07-07 03:29:22
19347811,7,2019-07-14 16:58:52
19340081,7,2019-07-13 23:20:55
19342021,7,2019-07-13 14:09:48
19339351,8,2019-07-08 13:45:36
19341951,8,2019-06-24 00:30:31
19340211,8,2019-07-13 09:32:05
19339041,8,2019-06-21 10:52:15
19336731,8,2019-07-11 01:33:07
19340021,8,2019-06-25 06:33:21
19343781,8,2019-07-03 20:49:58
19334091,8,2019-06-30 04:32:27
19340751,8,2019-06-28 21:20:19
19347331,8,2019-06-20 03:39:12
19349031,8,2019-06-22 06:12:30
19343831,8,2019-07-09 18:55:38
19354091,8,2019-07-01 07:21:39
19342361,8,2019-07-15 23:59:57
19340951,8,2019-07-11 00:19:46
19350081,8,2019-07-09 20:52:32
19336471,8,2019-07-08 20:40:11
19348641,8,2019-06-29 17:40:06
19341591,8,2019-06-21 01:46:01
19338041,8,2019-07-08 12:15:12
19347471,8,2019-07-05 12:06:59
19344761,8,2019-07-01 07:32:18
19349431,8,2019-06-29 04:43:54
19344641,8,2019-07-14 15:18:50
19336571,8,2019-07-03 02:18:43
19345861,8,2019-06-22 04:33:08
19354161,8,2019-07-15 17:00:52
19342661,8,2019-06-25 17:40:47
19347921,8,2019-06-25 23:50:14
19334761,8,2019-06-30 01:46:24
19340981,8,2019-07-11 01:52:50
19347851,8,2019-07-04 13:28:09
19339641,8,2019-06-26 11:16:07
19353301,8,2019-06-28 23:50:33
19340221,8,2019-07-06 09:26:56
19353121,8,2019-06-26 18:16:30
19335851,8,2019-07-08 15:02:24
19346261,8,2019-06-30 04:01:02
19352661,8,2019-07-05 06:06:22
19346731,8,2019-06-29 12:38:32
19354571,8,2019-07-03 15:54:56
19340011,8,2019-06-24 05:02:55
19350811,8,2019-06-22 15:56:09
19342131,8,2019-06-20 23:50:14
19338681,8,2019-07-02 03:56:48
19353821,8,2019-06-29 04:29:36
19343201,8,2019-07-09 15:52:02
19337821,8,2019-06-22 04:59:49
19351511,8,2019-06-25 03:26:01
19333651,8,2019-07-08 03:44:23
19338191,8,2019-07-11 10:16:18
19340911,8,2019-07-15 21:48:30
19334711,8,2019-06-29 13:53:24
19352411,8,2019-06-23 05:19:18
19335341,8,2019-07-11 12:06:09
19338781,8,2019-06-26 06:14:59
19342841,8,2019-07-09 12:26:45
19345301,8,2019-07-10 18:06:27
19335671,8,2019-06-27 20:05:03
19345331,8,2019-07-13 20:14:55
19344461,8,2019-07-15 18:06:06
19344451,8,2019-06-27 00:08:05
19337331,8,2019-06-27 06:42:20
19342651,8,2019-06-21 10:08:14
19345981,8,2019-07-02 16:03:37
19337181,8,2019-07-06 14:43:08
19344711,8,2019-07-11 19:39:59
19350911,8,2019-06-30 07:57:13
19348681,8,2019-07-13 16:47:02
19337751,8,2019-07-01 12:45:47
19344041,8,2019-07-01 17:16:10
19347331,9,2019-07-04 00:37:06
19350081,9,2019-06-28 22:52:17
19342631,9,2019-06-25 18:43:33
19339611,9,2019-07-07 09:49:35
19347471,9,2019-07-10 22:07:32
19333831,9,2019-06-28 07:10:57
19337771,9,2019-07-07 01:19:36
19346271,9,2019-06-25 14:09:49
19339741,9,2019-06-21 13:55:31
19347921,9,2019-06-23 06:31:21
19344461,9,2019-07-01 18:31:06
19353531,9,2019-07-10 00:33:17
19353571,9,2019-07-10 00:56:16
19333301,9,2019-07-01 18:34:20
19353111,9,2019-07-03 21:56:44
19350021,9,2019-06-26 00:04:39
19349871,9,2019-07-05 02:05:07
19347771,9,2019-06-28 12:11:57
19337231,9,2019-07-12 13:56:04
19342611,9,2019-06-29 06:55:35
19335341,9,2019-06-29 20:01:11
19342461,9,2019-07-02 21:46:14
19338841,9,2019-07-02 08:14:33
19340761,9,2019-07-08 05:55:52
19346101,9,2019-07-11 16:49:24
19354091,9,2019-07-06 20:45:47
19351301,9,2019-07-04 02:22:18
19343781,9,2019-07-12 13:30:55
19345671,9,2019-07-07 20:23:44
19349881,9,2019-07-11 15:25:54
19342381,9,2019-06-26 16:30:27
19343701,9,2019-07-06 17:46:44
19350011,9,2019-07-12 08:17:08
19343181,9,2019-06-22 12:10:44
19344501,9,2019-06-27 22:12:05
19352151,9,2019-06-28 21:53:39
19346731,9,2019-07-09 03:36:36
19336951,9,2019-06-23 12:53:30
19350611,9,2019-06-22 23:49:04
19335301,9,2019-07-06 16:17:21
19343831,9,2019-07-12 05:29:38
19339651,9,2019-06-21 07:33:02
19335671,9,2019-06-21 14:37:07
19345031,9,2019-07-10 08:56:57
19337471,9,2019-06-28 08:21:52
19341351,9,2019-07-05 11:47:05
19352361,9,2019-07-10 12:49:12
19340901,9,2019-06-24 17:55:34
19337371,9,2019-07-01 21:51:43
19342651,9,2019-07-02 15:27:07
19338111,9,2019-07-01 19:53:30
19353071,9,2019-06-27 02:29:54
19352611,9,2019-06-22 20:17:43
19354451,9,2019-06-26 11:58:20
19352021,9,2019-07-03 12:22:41
19352381,9,2019-06-25 22:23:13
19340031,9,2019-07-03 06:13:30
19353181,9,2019-07-02 20:30:10
19340081,9,2019-06-23 01:47:06
19347371,9,2019-06-27 22:24:39
19348841,9,2019-07-01 23:43:28
19337711,9,2019-06-24 21:13:51
19350901,9,2019-07-02 00:09:46
19341511,9,2019-06-24 10:37:15
19353551,9,2019-06-21 01:33:18
19333551,9,2019-06-23 04:23:38
19337321,9,2019-07-08 14:44:53
19354461,9,2019-07-09 00:14:06
19338741,9,2019-06-21 17:56:14
19351951,9,2019-07-10 21:53:43
19352781,9,2019-06-29 11:38:38
19333821,9,2019-07-10 20:10:39
19337811,10,2019-07-13 20:40:49
19337851,10,2019-07-19 04:58:55
19345331,10,2019-07-07 12:29:51
19349641,10,2019-07-16 06:56:18
19350021,10,2019-07-18 23:07:50
19344161,10,2019-07-08 12:10:23
19342021,10,2019-07-04 22:04:16
19346731,10,2019-07-24 07:43:36
19350761,10,2019-07-06 22:28:32
19337931,10,2019-07-25 09:58:01
19344981,10,2019-07-24 15:44:17
19342191,10,2019-07-13 02:52:20
19349821,10,2019-07-08 05:52:14
19345301,10,2019-07-08 17:30:35
19337901,10,2019-07-16 01:17:17
19340081,10,2019-07-24 23:47:33
19344091,10,2019-07-14 00:30:45
19348701,10,2019-07-07 20:43:32
19337181,10,2019-07-14 19:20:58
19349431,10,2019-07-25 07:37:39
19337031,10,2019-07-06 18:50:43
19349811,10,2019-07-09 18:22:16
19340981,10,2019-07-15 11:06:05
19343181,10,2019-07-08 16:32:16
19339181,10,2019-07-11 01:21:49
19354571,10,2019-07-25 16:57:17
19347371,10,2019-07-12 03:50:09
19350211,10,2019-07-07 16:44:44
19342461,10,2019-07-18 07:50:40
19349871,10,2019-07-07 23:50:28
19344771,10,2019-07-14 23:55:18
19338681,10,2019-07-04 22:47:46
19348781,10,2019-07-11 14:25:03
19353201,10,2019-07-08 06:46:05
19346571,10,2019-07-14 22:59:37
19344041,10,2019-07-04 15:35:04
19349041,10,2019-07-07 00:44:16
19348111,10,2019-07-19 05:29:32
19336881,10,2019-07-02 00:11:32
19351951,10,2019-07-10 20:24:34
19345171,10,2019-07-23 05:03:03
19337771,10,2019-07-25 17:32:42
19334501,10,2019-07-19 21:50:45
19345851,10,2019-07-06 05:18:42
19354041,10,2019-07-17 07:42:39
19349471,10,2019-07-10 17:53:54
19344531,10,2019-07-17 23:19:12
19351591,10,2019-07-10 01:39:14
19350421,10,2019-07-07 01:55:57
19343201,10,2019-07-26 23:36:25
19336571,10,2019-07-07 07:12:44
19341051,10,2019-07-05 04:44:59
19343701,10,2019-07-05 01:00:00
19343831,10,2019-07-25 08:38:28
19337561,10,2019-07-24 21:48:05
19346131,10,2019-07-26 18:50:48
19352781,10,2019-07-18 02:36:51
19338331,10,2019-07-25 02:02:09
19347931,10,2019-07-05 14:19:34
19339871,10,2019-07-13 07:14:40
19340901,10,2019-07-02 11:56:53
19341011,10,2019-07-18 11:56:35
19346471,10,2019-07-21 22:15:49
19353821,11,2019-06-27 10:24:31
19353551,11,2019-07-04 19:24:01
19339641,11,2019-07-08 11:50:31
19343821,11,2019-06-26 01:45:43
19347371,11,2019-06-30 18:34:26
19341511,11,2019-06-27 17:37:38
19339101,11,2019-06-24 08:01:03
19344501,11,2019-07-10 18:15:49
19347871,11,2019-06-28 11:26:30
19337331,11,2019-06-22 02:16:41
19334501,11,2019-06-27 06:27:23
19337031,11,2019-06-23 19:22:17
19344451,11,2019-07-02 14:29:09
19337321,11,2019-06-26 16:10:04
19352361,11,2019-06-22 07:46:58
19348781,11,2019-07-07 10:47:37
19337811,11,2019-07-10 20:03:35
19348111,11,2019-06-28 15:42:28
19348481,11,2019-06-29 00:11:36
19344161,11,2019-07-02 21:39:52
19343201,11,2019-07-01 07:11:53
19354451,11,2019-06-27 23:03:06
19352111,11,2019-07-07 13:31:53
19342361,11,2019-06-22 00:46:53
19354711,11,2019-07-09 09:26:14
19349641,11,2019-06-28 05:52:00
19345291,11,2019-07-09 21:35:51
19345851,11,2019-07-03 11:51:18
19334041,11,2019-07-05 00:50:17
19334161,11,2019-06-29 19:49:00
19338781,11,2019-07-04 05:40:48
19333781,11,2019-06-26 06:49:44
19339711,11,2019-07-07 15:31:20
19335171,11,2019-07-10 07:17:29
19347231,11,2019-07-06 23:01:41
19342111,11,2019-06-28 08:01:04
19353541,11,2019-07-11 02:42:40
19348841,11,2019-06-30 05:06:06
19345321,11,2019-07-04 13:06:02
19343651,11,2019-07-12 14:24:55
19354771,11,2019-07-02 11:17:18
19337671,11,2019-06-22 04:59:41
19345981,11,2019-07-01 08:46:15
19353201,11,2019-07-08 21:00:29
19342411,11,2019-07-06 03:10:42
19353021,11,2019-06-24 04:42:20
19338701,11,2019-06-25 01:12:51
19347551,11,2019-07-08 23:21:01
19340081,11,2019-07-05 03:05:58
19351051,11,2019-06-23 15:13:34
19352341,11,2019-07-02 07:12:47
19352841,11,2019-06-25 12:15:13
19344461,11,2019-06-21 06:27:05
19343121,11,2019-06-23 02:16:59
19339041,11,2019-07-10 23:21:12
19338331,11,2019-06-23 13:14:43
19334771,11,2019-06-21 01:13:57
19342151,11,2019-07-10 21:41:00
19349351,11,2019-07-06 21:28:08
