score_id,instruction_id,student_id,final_score,final_score_4,academic_rank,is_practice,last_modified_date,etl_date
137,2,19352551,9.5,4.0,A+,False,2019-12-05,2019-12-12
138,2,19335981,8.6,3.8,A,False,2019-12-05,2019-12-12
139,2,19339811,9.1,4.0,A+,False,2019-12-05,2019-12-12
140,2,19337561,9.2,4.0,A+,False,2019-12-05,2019-12-12
141,2,19333781,8.9,3.8,A,False,2019-12-05,2019-12-12
142,2,19352341,9.4,4.0,A+,False,2019-12-05,2019-12-12
143,3,19336661,6.7,2.5,C+,False,2019-12-11,2019-12-18
144,3,19339781,7.4,3.0,B,False,2019-12-11,2019-12-18
145,3,19334041,6.7,2.5,C+,False,2019-12-11,2019-12-18
146,3,19339871,6.8,2.5,C+,False,2019-12-11,2019-12-18
147,3,19338111,6.6,2.5,C+,False,2019-12-11,2019-12-18
148,3,19337751,7.4,3.0,B,False,2019-12-11,2019-12-18
149,3,19341011,8.4,3.5,B+,False,2019-12-11,2019-12-18
150,3,19349831,7.2,3.0,B,False,2019-12-11,2019-12-18
151,3,19350191,7.6,3.0,B,False,2019-12-11,2019-12-18
152,3,19334761,7.5,3.0,B,False,2019-12-11,2019-12-18
153,3,19341351,7.1,3.0,B,False,2019-12-11,2019-12-18
154,3,19348681,8.0,3.5,B+,False,2019-12-11,2019-12-18
155,3,19344091,6.8,2.5,C+,False,2019-12-11,2019-12-18
156,3,19353011,8.0,3.5,B+,False,2019-12-11,2019-12-18
157,3,19335031,7.0,3.0,B,False,2019-12-11,2019-12-18
158,3,19352361,5.7,2.0,C,False,2019-12-11,2019-12-18
159,3,19335331,7.4,3.0,B,False,2019-12-11,2019-12-18
160,3,19343651,7.5,3.0,B,False,2019-12-11,2019-12-18
161,3,19336181,7.3,3.0,B,False,2019-12-11,2019-12-18
162,3,19350731,6.8,2.5,C+,False,2019-12-11,2019-12-18
163,3,19336131,7.6,3.0,B,False,2019-12-11,2019-12-18
164,3,19338641,6.8,2.5,C+,False,2019-12-11,2019-12-18
165,3,19344641,6.8,2.5,C+,False,2019-12-11,2019-12-18
166,3,19348641,7.4,3.0,B,False,2019-12-11,2019-12-18
167,3,19342611,7.0,3.0,B,False,2019-12-11,2019-12-18
168,3,19347751,6.7,2.5,C+,False,2019-12-11,2019-12-18
169,3,19347561,7.2,3.0,B,False,2019-12-11,2019-12-18
170,3,19348191,6.5,2.5,C+,False,2019-12-11,2019-12-18
171,3,19340911,7.1,3.0,B,False,2019-12-11,2019-12-18
172,3,19347031,8.4,3.5,B+,False,2019-12-11,2019-12-18
173,3,19353541,7.2,3.0,B,False,2019-12-11,2019-12-18
174,3,19353871,7.0,3.0,B,False,2019-12-11,2019-12-18
175,3,19352721,6.6,2.5,C+,False,2019-12-11,2019-12-18
176,3,19339811,6.9,2.5,C+,False,2019-12-11,2019-12-18
177,3,19337561,7.2,3.0,B,False,2019-12-11,2019-12-18
178,3,19352841,7.1,3.0,B,False,2019-12-11,2019-12-18
179,3,19350981,6.9,2.5,C+,False,2019-12-11,2019-12-18
180,3,19347321,7.3,3.0,B,False,2019-12-11,2019-12-18
181,3,19346921,7.0,3.0,B,False,2019-12-11,2019-12-18
182,3,19349351,7.7,3.0,B,False,2019-12-11,2019-12-18
183,3,19333541,7.1,3.0,B,False,2019-12-11,2019-12-18
184,3,19343071,7.0,3.0,B,False,2019-12-11,2019-12-18
185,3,19347711,7.4,3.0,B,False,2019-12-11,2019-12-18
186,3,19333301,7.2,3.0,B,False,2019-12-11,2019-12-18
187,3,19337671,7.5,3.0,B,False,2019-12-11,2019-12-18
188,3,19351951,6.8,2.5,C+,False,2019-12-11,2019-12-18
189,3,19340211,7.0,3.0,B,False,2019-12-11,2019-12-18
190,3,19348111,7.5,3.0,B,False,2019-12-11,2019-12-18
191,3,19343111,6.6,2.5,C+,False,2019-12-11,2019-12-18
192,3,19352611,6.5,2.5,C+,False,2019-12-11,2019-12-18
193,3,19334981,6.8,2.5,C+,False,2019-12-11,2019-12-18
194,3,19353651,7.0,3.0,B,False,2019-12-11,2019-12-18
195,3,19349181,7.2,3.0,B,False,2019-12-11,2019-12-18
196,3,19335491,8.2,3.5,B+,False,2019-12-11,2019-12-18
197,3,19348741,6.9,2.5,C+,False,2019-12-11,2019-12-18
198,3,19353531,7.6,3.0,B,False,2019-12-11,2019-12-18
199,3,19350221,7.2,3.0,B,False,2019-12-11,2019-12-18
200,3,19339711,7.3,3.0,B,False,2019-12-11,2019-12-18
201,3,19342781,7.3,3.0,B,False,2019-12-11,2019-12-18
202,3,19347551,6.4,2.0,C,False,2019-12-11,2019-12-18
203,3,19340221,7.7,3.0,B,False,2019-12-11,2019-12-18
204,3,19338701,7.0,3.0,B,False,2019-12-11,2019-12-18
205,3,19347861,6.8,2.5,C+,False,2019-12-11,2019-12-18
206,3,19334641,8.4,3.5,B+,False,2019-12-11,2019-12-18
207,3,19349741,7.5,3.0,B,False,2019-12-11,2019-12-18
208,3,19353781,8.0,3.5,B+,False,2019-12-11,2019-12-18
209,3,19339651,7.0,3.0,B,False,2019-12-11,2019-12-18
210,4,19345491,6.3,2.0,C,False,2019-12-13,2019-12-20
211,4,19354531,7.8,3.0,B,False,2019-12-13,2019-12-20
212,4,19342611,7.5,3.0,B,False,2019-12-13,2019-12-20
213,4,19348681,7.2,3.0,B,False,2019-12-13,2019-12-20
214,4,19334871,6.5,2.5,C+,False,2019-12-13,2019-12-20
215,4,19347231,6.7,2.5,C+,False,2019-12-13,2019-12-20
216,4,19348481,7.3,3.0,B,False,2019-12-13,2019-12-20
217,4,19349651,7.6,3.0,B,False,2019-12-13,2019-12-20
218,4,19351351,5.9,2.0,C,False,2019-12-13,2019-12-20
219,4,19353301,7.7,3.0,B,False,2019-12-13,2019-12-20
220,4,19336661,7.8,3.0,B,False,2019-12-13,2019-12-20
221,4,19350081,7.5,3.0,B,False,2019-12-13,2019-12-20
222,4,19341301,7.4,3.0,B,False,2019-12-13,2019-12-20
223,4,19345861,7.6,3.0,B,False,2019-12-13,2019-12-20
224,4,19340221,7.8,3.0,B,False,2019-12-13,2019-12-20
225,4,19343121,6.8,2.5,C+,False,2019-12-13,2019-12-20
226,4,19345671,6.9,2.5,C+,False,2019-12-13,2019-12-20
227,4,19347851,7.5,3.0,B,False,2019-12-13,2019-12-20
228,4,19341591,6.4,2.0,C,False,2019-12-13,2019-12-20
229,4,19348191,7.7,3.0,B,False,2019-12-13,2019-12-20
230,4,19336731,7.0,3.0,B,False,2019-12-13,2019-12-20
231,4,19342411,6.4,2.0,C,False,2019-12-13,2019-12-20
232,4,19349151,6.3,2.0,C,False,2019-12-13,2019-12-20
233,4,19333571,8.4,3.5,B+,False,2019-12-13,2019-12-20
234,4,19336881,7.2,3.0,B,False,2019-12-13,2019-12-20
235,4,19335981,7.6,3.0,B,False,2019-12-13,2019-12-20
236,4,19347901,6.9,2.5,C+,False,2019-12-13,2019-12-20
237,4,19342651,6.9,2.5,C+,False,2019-12-13,2019-12-20
238,4,19349711,6.5,2.5,C+,False,2019-12-13,2019-12-20
239,4,19347921,7.0,3.0,B,False,2019-12-13,2019-12-20
240,4,19339181,7.3,3.0,B,False,2019-12-13,2019-12-20
241,4,19334041,6.7,2.5,C+,False,2019-12-13,2019-12-20
242,4,19352571,7.3,3.0,B,False,2019-12-13,2019-12-20
243,4,19336131,7.6,3.0,B,False,2019-12-13,2019-12-20
244,4,19353121,7.7,3.0,B,False,2019-12-13,2019-12-20
245,4,19335321,7.5,3.0,B,False,2019-12-13,2019-12-20
246,4,19352191,7.7,3.0,B,False,2019-12-13,2019-12-20
247,4,19346261,6.0,2.0,C,False,2019-12-13,2019-12-20
248,4,19335371,6.5,2.5,C+,False,2019-12-13,2019-12-20
249,4,19339031,8.4,3.5,B+,False,2019-12-13,2019-12-20
250,4,19337821,7.3,3.0,B,False,2019-12-13,2019-12-20
251,4,19336921,6.9,2.5,C+,False,2019-12-13,2019-12-20
252,4,19337031,8.0,3.5,B+,False,2019-12-13,2019-12-20
253,4,19339041,7.2,3.0,B,False,2019-12-13,2019-12-20
254,4,19349821,7.2,3.0,B,False,2019-12-13,2019-12-20
255,4,19354641,7.2,3.0,B,False,2019-12-13,2019-12-20
256,4,19339741,7.7,3.0,B,False,2019-12-13,2019-12-20
257,4,19352631,7.2,3.0,B,False,2019-12-13,2019-12-20
258,4,19349871,7.6,3.0,B,False,2019-12-13,2019-12-20
259,4,19349831,6.7,2.5,C+,False,2019-12-13,2019-12-20
260,4,19353871,7.8,3.0,B,False,2019-12-13,2019-12-20
261,4,19334461,7.2,3.0,B,False,2019-12-13,2019-12-20
262,4,19339431,7.0,3.0,B,False,2019-12-13,2019-12-20
263,4,19352651,8.2,3.5,B+,False,2019-12-13,2019-12-20
264,4,19347551,7.7,3.0,B,False,2019-12-13,2019-12-20
265,4,19345371,7.1,3.0,B,False,2019-12-13,2019-12-20
266,4,19342151,6.5,2.5,C+,False,2019-12-13,2019-12-20
267,4,19346131,6.8,2.5,C+,False,2019-12-13,2019-12-20
268,4,19346571,7.8,3.0,B,False,2019-12-13,2019-12-20
269,4,19333821,7.3,3.0,B,False,2019-12-13,2019-12-20
270,4,19347181,7.0,3.0,B,False,2019-12-13,2019-12-20
271,4,19350611,7.2,3.0,B,False,2019-12-13,2019-12-20
272,4,19350011,6.8,2.5,C+,False,2019-12-13,2019-12-20
273,4,19337861,7.0,3.0,B,False,2019-12-13,2019-12-20
274,4,19347561,7.1,3.0,B,False,2019-12-13,2019-12-20
275,4,19334451,8.4,3.5,B+,False,2019-12-13,2019-12-20
276,4,19337551,7.3,3.0,B,False,2019-12-13,2019-12-20
277,4,19343831,7.9,3.0,B,False,2019-12-13,2019-12-20
278,4,19347751,7.7,3.0,B,False,2019-12-13,2019-12-20
279,4,19342191,6.7,2.5,C+,False,2019-12-13,2019-12-20
280,5,19353011,10.0,4.0,A+,False,2019-12-03,2019-12-10
281,5,19335621,10.0,4.0,A+,False,2019-12-03,2019-12-10
282,5,19350541,9.9,4.0,A+,False,2019-12-03,2019-12-10
283,5,19342341,9.6,4.0,A+,False,2019-12-03,2019-12-10
284,5,19349471,10.0,4.0,A+,False,2019-12-03,2019-12-10
285,5,19349181,9.4,4.0,A+,False,2019-12-03,2019-12-10
286,5,19334761,9.8,4.0,A+,False,2019-12-03,2019-12-10
287,5,19337371,10.0,4.0,A+,False,2019-12-03,2019-12-10
288,5,19342781,9.3,4.0,A+,False,2019-12-03,2019-12-10
289,5,19350951,10.0,4.0,A+,False,2019-12-03,2019-12-10
290,5,19352651,10.0,4.0,A+,False,2019-12-03,2019-12-10
291,5,19333821,10.0,4.0,A+,False,2019-12-03,2019-12-10
292,5,19340021,9.8,4.0,A+,False,2019-12-03,2019-12-10
293,5,19350011,10.0,4.0,A+,False,2019-12-03,2019-12-10
294,5,19339881,9.5,4.0,A+,False,2019-12-03,2019-12-10
295,5,19350211,10.0,4.0,A+,False,2019-12-03,2019-12-10
296,5,19343531,9.5,4.0,A+,False,2019-12-03,2019-12-10
297,5,19333551,10.0,4.0,A+,False,2019-12-03,2019-12-10
298,5,19351011,9.9,4.0,A+,False,2019-12-03,2019-12-10
299,5,19345241,10.0,4.0,A+,False,2019-12-03,2019-12-10
300,5,19352111,10.0,4.0,A+,False,2019-12-03,2019-12-10
301,5,19335371,9.8,4.0,A+,False,2019-12-03,2019-12-10
302,5,19340611,9.7,4.0,A+,False,2019-12-03,2019-12-10
303,5,19347321,10.0,4.0,A+,False,2019-12-03,2019-12-10
304,5,19351351,10.0,4.0,A+,False,2019-12-03,2019-12-10
305,5,19340951,10.0,4.0,A+,False,2019-12-03,2019-12-10
306,5,19340751,10.0,4.0,A+,False,2019-12-03,2019-12-10
307,5,19345621,9.6,4.0,A+,False,2019-12-03,2019-12-10
308,5,19340731,9.2,4.0,A+,False,2019-12-03,2019-12-10
309,5,19343301,10.0,4.0,A+,False,2019-12-03,2019-12-10
310,5,19345341,9.5,4.0,A+,False,2019-12-03,2019-12-10
311,5,19335171,9.6,4.0,A+,False,2019-12-03,2019-12-10
312,5,19337231,9.9,4.0,A+,False,2019-12-03,2019-12-10
313,5,19335031,10.0,4.0,A+,False,2019-12-03,2019-12-10
314,5,19341551,10.0,4.0,A+,False,2019-12-03,2019-12-10
315,5,19347851,9.7,4.0,A+,False,2019-12-03,2019-12-10
316,5,19352721,10.0,4.0,A+,False,2019-12-03,2019-12-10
317,5,19335981,9.6,4.0,A+,False,2019-12-03,2019-12-10
318,5,19354501,9.8,4.0,A+,False,2019-12-03,2019-12-10
319,5,19352191,10.0,4.0,A+,False,2019-12-03,2019-12-10
320,5,19340761,9.8,4.0,A+,False,2019-12-03,2019-12-10
321,5,19350901,9.1,4.0,A+,False,2019-12-03,2019-12-10
322,5,19354571,10.0,4.0,A+,False,2019-12-03,2019-12-10
323,5,19348741,10.0,4.0,A+,False,2019-12-03,2019-12-10
324,5,19350421,9.7,4.0,A+,False,2019-12-03,2019-12-10
325,5,19337331,10.0,4.0,A+,False,2019-12-03,2019-12-10
326,5,19337751,10.0,4.0,A+,False,2019-12-03,2019-12-10
327,5,19340011,10.0,4.0,A+,False,2019-12-03,2019-12-10
328,5,19347031,10.0,4.0,A+,False,2019-12-03,2019-12-10
329,5,19343551,9.4,4.0,A+,False,2019-12-03,2019-12-10
330,5,19346921,9.7,4.0,A+,False,2019-12-03,2019-12-10
331,5,19347471,10.0,4.0,A+,False,2019-12-03,2019-12-10
332,5,19345291,9.7,4.0,A+,False,2019-12-03,2019-12-10
333,5,19350191,10.0,4.0,A+,False,2019-12-03,2019-12-10
334,5,19342381,9.6,4.0,A+,False,2019-12-03,2019-12-10
335,5,19354041,10.0,4.0,A+,False,2019-12-03,2019-12-10
336,5,19343821,9.5,4.0,A+,False,2019-12-03,2019-12-10
337,5,19353301,9.0,4.0,A+,False,2019-12-03,2019-12-10
338,5,19335851,10.0,4.0,A+,False,2019-12-03,2019-12-10
339,5,19342661,9.6,4.0,A+,False,2019-12-03,2019-12-10
340,5,19339781,10.0,4.0,A+,False,2019-12-03,2019-12-10
341,5,19347671,10.0,4.0,A+,False,2019-12-03,2019-12-10
342,6,19345861,10.0,4.0,A+,False,2019-12-05,2019-12-12
343,6,19352611,9.7,4.0,A+,False,2019-12-05,2019-12-12
344,6,19337371,10.0,4.0,A+,False,2019-12-05,2019-12-12
345,6,19351351,10.0,4.0,A+,False,2019-12-05,2019-12-12
346,6,19349651,9.1,4.0,A+,False,2019-12-05,2019-12-12
347,6,19348951,9.8,4.0,A+,False,2019-12-05,2019-12-12
348,6,19340211,9.0,4.0,A+,False,2019-12-05,2019-12-12
349,6,19337931,9.3,4.0,A+,False,2019-12-05,2019-12-12
350,6,19333651,10.0,4.0,A+,False,2019-12-05,2019-12-12
351,6,19354641,10.0,4.0,A+,False,2019-12-05,2019-12-12
352,6,19346921,9.5,4.0,A+,False,2019-12-05,2019-12-12
353,6,19335241,10.0,4.0,A+,False,2019-12-05,2019-12-12
354,6,19348191,9.6,4.0,A+,False,2019-12-05,2019-12-12
355,6,19348351,10.0,4.0,A+,False,2019-12-05,2019-12-12
356,6,19350761,10.0,4.0,A+,False,2019-12-05,2019-12-12
357,6,19344571,10.0,4.0,A+,False,2019-12-05,2019-12-12
358,6,19336921,9.4,4.0,A+,False,2019-12-05,2019-12-12
359,6,19352191,9.8,4.0,A+,False,2019-12-05,2019-12-12
360,6,19339471,9.5,4.0,A+,False,2019-12-05,2019-12-12
361,6,19349741,9.6,4.0,A+,False,2019-12-05,2019-12-12
362,6,19334771,9.8,4.0,A+,False,2019-12-05,2019-12-12
363,6,19340031,9.3,4.0,A+,False,2019-12-05,2019-12-12
364,6,19334461,9.5,4.0,A+,False,2019-12-05,2019-12-12
365,6,19348781,9.4,4.0,A+,False,2019-12-05,2019-12-12
366,6,19349351,9.5,4.0,A+,False,2019-12-05,2019-12-12
367,6,19344501,10.0,4.0,A+,False,2019-12-05,2019-12-12
368,6,19336951,9.7,4.0,A+,False,2019-12-05,2019-12-12
369,6,19339811,10.0,4.0,A+,False,2019-12-05,2019-12-12
370,6,19333301,10.0,4.0,A+,False,2019-12-05,2019-12-12
371,6,19342781,9.7,4.0,A+,False,2019-12-05,2019-12-12
372,6,19351511,10.0,4.0,A+,False,2019-12-05,2019-12-12
373,6,19345491,9.7,4.0,A+,False,2019-12-05,2019-12-12
374,6,19339741,10.0,4.0,A+,False,2019-12-05,2019-12-12
375,6,19339881,8.5,3.8,A,False,2019-12-05,2019-12-12
376,6,19348451,9.9,4.0,A+,False,2019-12-05,2019-12-12
377,6,19347031,9.4,4.0,A+,False,2019-12-05,2019-12-12
378,6,19345241,9.8,4.0,A+,False,2019-12-05,2019-12-12
379,6,19347231,10.0,4.0,A+,False,2019-12-05,2019-12-12
380,6,19339641,9.7,4.0,A+,False,2019-12-05,2019-12-12
381,6,19339711,9.8,4.0,A+,False,2019-12-05,2019-12-12
382,6,19337471,10.0,4.0,A+,False,2019-12-05,2019-12-12
383,6,19337711,9.7,4.0,A+,False,2019-12-05,2019-12-12
384,6,19353531,10.0,4.0,A+,False,2019-12-05,2019-12-12
385,6,19339821,10.0,4.0,A+,False,2019-12-05,2019-12-12
386,6,19336471,10.0,4.0,A+,False,2019-12-05,2019-12-12
387,6,19338481,9.5,4.0,A+,False,2019-12-05,2019-12-12
388,6,19344761,10.0,4.0,A+,False,2019-12-05,2019-12-12
389,6,19340521,10.0,4.0,A+,False,2019-12-05,2019-12-12
390,6,19343301,9.6,4.0,A+,False,2019-12-05,2019-12-12
391,6,19338741,9.2,4.0,A+,False,2019-12-05,2019-12-12
392,6,19340191,9.3,4.0,A+,False,2019-12-05,2019-12-12
393,6,19337821,10.0,4.0,A+,False,2019-12-05,2019-12-12
394,6,19353111,9.5,4.0,A+,False,2019-12-05,2019-12-12
395,6,19341301,10.0,4.0,A+,False,2019-12-05,2019-12-12
396,6,19337231,10.0,4.0,A+,False,2019-12-05,2019-12-12
397,6,19346951,9.7,4.0,A+,False,2019-12-05,2019-12-12
398,6,19333701,10.0,4.0,A+,False,2019-12-05,2019-12-12
399,6,19335341,9.9,4.0,A+,False,2019-12-05,2019-12-12
400,6,19352131,10.0,4.0,A+,False,2019-12-05,2019-12-12
401,6,19335671,9.3,4.0,A+,False,2019-12-05,2019-12-12
402,6,19351301,9.5,4.0,A+,False,2019-12-05,2019-12-12
